LOADCOMMANDID,ISSUEDATE,DATEOFSERVICE,UPDATETIME,ISPRIMARY,SERVICEPDSTART,PENDESCALATIONFORBULK,ID,DEDUCTIONTYPE,PAYTODENORM,CREATEUSERID,PAYTO,MAILINGADDRESSID,RECURRINGCHECKID,BEANVERSION,RETIRED,BANKACCOUNTTYPE,CHECKINSTRUCTIONS,UPDATEUSERID,INVOICENUMBER,BULKINVOICEITEMINFOID,ACCOUNTNAME,MEMO,PORTIONID,CHECKTYPE,MAILTOADDRESS,PUBLICID,ENTEREDTIME,BANKNAME,CREATETIME,CHECKNUMBER,SERVICEPDEND,BANKROUTINGNUMBER,DELIVERYMETHOD,CLAIMID,GROUPID,SCHEDULEDSENDDATE,REPORTABLEAMOUNT,PAYMENTMETHOD,ARCHIVEPARTITION,CHECKBATCHING,BANKACCOUNT,MAILTO,STATUS,COMMENTS,CHECKSETID,REPORTABILITY,BANKACCOUNTNUMBER,CLAIMCONTACTID
,,,2018-09-20 14:36:27.563,,,0,7402,,Ab*** Head***,3,Ab*** Head***,22033,,1,0,,,2,,,,Claim AA02488,,1,,cc:7402,2018-09-20 05:16:32.289,,2018-09-20 05:16:32.289,,,,10003,12052,,2018-09-20 00:00:00.000,9000.0,2,,10001,,Ab*** Head***,14,,8702,1,,18279.0
,,,2018-09-21 08:14:52.420,,,0,7501,,KEVIN PETER,3,KEVIN PETER,22253,,2,0,,,2,,,,Claim AA01085,,1,,cc:7501,2018-09-21 08:12:49.173,,2018-09-21 08:12:49.173,,,,10003,7102,,2018-09-21 00:00:00.000,1000.0,2,,10001,,KEVIN PETER,14,,8803,1,,13003.0
,,,2018-09-25 10:41:37.985,,,0,7602,,JODI CORDES,3,JODI CORDES,22885,,1,0,,10002.0,2,,,,Claim AA02610,,1,,cc:7602,2018-09-25 08:30:26.899,,2018-09-25 08:30:26.899,,,,10003,12581,,2018-09-25 00:00:00.000,10000.0,2,,10001,,JODI CORDES,14,,8976,1,,19181.0
,,,2018-09-25 10:51:02.544,,,0,7603,,JODI CORDES,3,JODI CORDES,22921,,1,0,,,2,,,,Claim AA02610,,1,,cc:7603,2018-09-25 10:50:49.366,,2018-09-25 10:50:49.366,,,,10003,12581,,2018-09-25 00:00:00.000,20000.0,2,,10001,,JODI CORDES,14,,8979,1,,19181.0
,,,2018-09-25 11:15:26.132,,,0,7605,,HO_BA Test_IL,3,HO_BA Test_IL,22945,,1,0,,10002.0,2,,,,,,1,,cc:7605,2018-09-25 11:15:15.757,,2018-09-25 11:15:15.757,,,,10003,12595,,2018-09-25 00:00:00.000,5000.0,2,,10001,,HO_BA Test_IL,3,Payment was denied or voided because InsurPay web service returned error: 'PCON_FirstName is not valid' with error code 95,8981,1,,19229.0
,,,2018-09-25 11:18:26.144,,,0,7606,,HO_BA Test_IL,3,HO_BA Test_IL,22947,,1,0,,,2,,,,,,1,,cc:7606,2018-09-25 11:18:22.049,,2018-09-25 11:18:22.049,,,,10003,12595,,2018-09-25 00:00:00.000,5020.0,2,,10001,,HO_BA Test_IL,3,Payment was denied or voided because InsurPay web service returned error: 'PCON_FirstName is not valid' with error code 95,8983,1,,19229.0
,,,2018-09-25 11:22:57.941,,,0,7607,,HO_BA Test_IL,3,HO_BA Test_IL,22948,,1,0,,,2,,,,,,1,,cc:7607,2018-09-25 11:22:49.975,,2018-09-25 11:22:49.975,,,,10003,12595,,2018-09-25 00:00:00.000,4950.0,2,,10001,,HO_BA Test_IL,3,Payment was denied or voided because InsurPay web service returned error: 'PCON_FirstName is not valid' with error code 95,8984,1,,19229.0
,,,2018-09-26 11:55:09.681,,,0,7608,,Hello Test,403,Hello Test,23137,,1,0,,,403,,,,Claim AA02654,,1,,cc:7608,2018-09-26 11:46:37.614,,2018-09-26 11:46:37.614,,,,10003,12640,,2018-09-26 00:00:00.000,1000.0,2,,10001,,Hello Test,14,,8996,1,,19392.0
,,,2018-09-26 23:41:02.731,,,0,7609,,Defa*** Own***,3,Defa*** Own***,23269,,1,0,,10002.0,2,,,,Claim AA02681,,1,,cc:7609,2018-09-26 23:40:45.401,,2018-09-26 23:40:45.401,,,,10003,12676,,2018-09-26 00:00:00.000,1000.0,2,,10001,,Defa*** Own***,14,,9005,1,,19504.0
,,,2018-10-03 13:23:34.830,,,0,7610,,Hello Test,403,Hello Test,23335,,1,0,,,2,,,,Claim AA02695,,1,,cc:7610,2018-09-27 12:04:16.004,,2018-09-27 12:04:16.004,,,,10003,12691,,2018-09-27 00:00:00.000,1000.0,2,,10001,,Hello Test,14,,9008,1,,19551.0
,,,2018-09-27 14:37:35.462,,,0,7611,,Hello Test,403,Hello Test,23365,,1,0,,,403,,,,Claim AA02701,,1,,cc:7611,2018-09-27 14:34:33.265,,2018-09-27 14:34:33.265,,,,10003,12699,,2018-09-27 00:00:00.000,1000.0,2,,10001,,Hello Test,14,,9011,1,,19575.0
,,,2018-09-27 14:47:37.067,,,0,7612,,Hello Test,403,Hello Test,23371,,1,0,,,403,,,,Claim AA02702,,1,,cc:7612,2018-09-27 14:46:10.757,,2018-09-27 14:46:10.757,,,,10003,12700,,2018-09-27 00:00:00.000,1000.0,2,,10001,,Hello Test,14,,9014,1,,19579.0
,,,2018-10-03 13:24:58.144,,,0,7701,,JODI CORDES,3,JODI CORDES,24102,,2,0,,,3,,,,Claim AA02763,,1,,cc:7701,2018-10-03 13:22:45.588,,2018-10-03 13:22:45.588,,,,10003,13230,,2018-10-03 00:00:00.000,5000.0,2,,10001,,JODI CORDES,11,Test,9203,1,,20184.0
,,,2018-10-03 13:32:24.871,,,0,7702,,JODI CORDES,3,JODI CORDES,24103,,2,0,,,3,,,,Claim AA02763,,1,,cc:7702,2018-10-03 13:31:29.059,,2018-10-03 13:31:29.059,,,,10003,13230,,2018-10-03 00:00:00.000,3000.0,2,,10001,,JODI CORDES,9,Testone,9208,1,,20184.0
,,,2018-10-03 13:43:09.435,,,0,7703,,Thomas Murrey,3,Thomas Murrey,24104,,1,0,,,2,,,,Claim AA02256,,1,,cc:7703,2018-10-03 13:39:46.396,,2018-10-03 13:39:46.396,,,,10003,11433,,2018-10-03 00:00:00.000,3000.0,2,,10001,,Thomas Murrey,14,,9210,1,,16889.0
,,,2018-10-03 13:43:09.880,,,0,7704,,Thomas Murrey,3,Thomas Murrey,24105,,1,0,,,2,,,,Claim AA02256,,1,,cc:7704,2018-10-03 13:40:23.084,,2018-10-03 13:40:23.084,,,,10003,11433,,2018-10-03 00:00:00.000,2000.0,2,,10001,,Thomas Murrey,14,,9211,1,,16889.0
,,,2018-10-03 13:43:10.313,,,0,7705,,Justin Treadeu,3,Justin Treadeu,24106,,2,0,,,2,,,,Claim AA02256,,1,,cc:7705,2018-10-03 13:40:51.763,,2018-10-03 13:40:51.763,,,,10003,11433,,2018-10-03 00:00:00.000,900.0,2,,10001,,Justin Treadeu,14,,9212,1,,16888.0
,,,2018-10-03 13:43:10.712,,,0,7706,,Justin Treadeu,3,Justin Treadeu,24107,,1,0,,,2,,,,Claim AA02256,,1,,cc:7706,2018-10-03 13:42:31.688,,2018-10-03 13:42:31.688,,,,10003,11433,,2018-10-03 00:00:00.000,300.0,2,,10001,,Justin Treadeu,14,,9213,1,,16888.0
,,,2018-07-11 11:14:10.518,,,0,4306,,Pekin claims testing,3,Pekin claims testing,12169,,1,0,,10002.0,3,,,,Claim AA01296,,1,,cc:4306,2018-07-11 11:11:56.724,,2018-07-11 11:11:56.724,,,,10003,7789,,2018-07-11 00:00:00.000,35000.0,2,,10001,,Pekin claims testing,13,,5126,1,,10606.0
,,,2018-07-12 07:26:28.352,,,0,4401,,Test Ranga HO Underlying File,3,Test Ranga HO Underlying File,12306,,1,0,,,2,,,,Claim AA01305,,1,,cc:4401,2018-07-12 07:26:09.218,,2018-07-12 07:26:09.218,,,,10003,7805,,2018-07-12 00:00:00.000,1500.0,2,,10001,,Test Ranga HO Underlying File,14,,5202,1,,10647.0
,,,2018-07-31 13:48:18.631,,,0,4506,,Test HO Und,3,Test HO Und,12511,,2,0,,,3,,,,Claim AA01306,,1,,cc:4506,2018-07-13 11:00:19.378,,2018-07-13 11:00:19.378,,,,10003,7806,,2018-07-13 00:00:00.000,2000.0,2,,10001,,Test HO Und,14,,5314,1,,12383.0
,,,2018-07-16 11:25:29.736,,,0,4507,,Test Ranga HO UND,3,Test Ranga HO UND,12666,,2,0,,,3,,,,Claim AA01334,,1,,cc:4507,2018-07-16 10:42:55.974,,2018-07-16 10:42:55.974,,,,10003,7935,,2018-07-16 00:00:00.000,5000.0,2,,10001,,Test Ranga HO UND,11,Mispay,5318,1,,10881.0
,,,2018-07-16 11:32:59.333,,,0,4508,,Test Ranga HO UND,3,Test Ranga HO UND,12684,,1,0,,,2,,,,Claim AA01334,,1,,cc:4508,2018-07-16 11:30:29.109,,2018-07-16 11:30:29.109,,,,10003,7935,,2018-07-16 00:00:00.000,1000.0,2,,10001,,Test Ranga HO UND,14,,5320,1,,10881.0
,,,2018-07-16 13:00:00.835,,,0,4509,,Pekin claims testing,3,Pekin claims testing,12710,,1,0,,,2,,,,Claim AA01371,,1,,cc:4509,2018-07-16 12:35:10.477,,2018-07-16 12:35:10.477,,,,10003,7977,,2018-07-16 00:00:00.000,5000.0,2,,10001,,Pekin claims testing,14,,5321,1,,11004.0
,,,2018-07-17 07:19:47.473,,,0,4601,,Test Ranga HO UND,3,Test Ranga HO UND,12805,,1,0,,,2,,,,Claim AA01385,,1,,cc:4601,2018-07-17 07:19:15.247,,2018-07-17 07:19:15.247,,,,10003,8001,,2018-07-17 00:00:00.000,700.0,2,,10001,,Test Ranga HO UND,14,,5403,1,,11102.0
,,,2018-07-17 07:59:30.064,,,0,4602,,Test Ranga HO UND,3,Test Ranga HO UND,12806,,1,0,,,2,,,,Claim AA01385,,1,,cc:4602,2018-07-17 07:58:28.015,,2018-07-17 07:58:28.015,,,,10003,8001,,2018-07-17 00:00:00.000,200.0,2,,10001,,Test Ranga HO UND,14,,5406,1,,11102.0
,,,2018-07-17 12:06:40.749,,,0,4604,,Test Ranga AZ Renewal,3,Test Ranga AZ Renewal,12839,,1,0,,,2,,,,Claim AA01396,,1,,cc:4604,2018-07-17 12:02:27.287,,2018-07-17 12:02:27.287,,,,10003,8007,,2018-07-17 00:00:00.000,1000.0,2,,10001,,Test Ranga AZ Renewal,14,,5413,1,,11119.0
,,,2018-07-18 05:51:16.836,,,0,4607,,John Thomas,3,John Thomas,12895,,2,0,,,2,,,,Claim AA01400,,1,,cc:4607,2018-07-18 05:47:43.765,,2018-07-18 05:47:43.765,,,,10003,8012,,2018-07-18 00:00:00.000,150.0,2,,10001,,John Thomas,14,,5420,1,,11131.0
,,,2018-07-18 06:07:44.204,,,0,4608,,John Thomas,3,John Thomas,12896,,2,0,,,2,,,,Claim AA01400,,1,,cc:4608,2018-07-18 06:06:11.713,,2018-07-18 06:06:11.713,,,,10003,8012,,2018-07-18 00:00:00.000,80.0,2,,10001,,John Thomas,14,,5423,1,,11131.0
,,,2018-07-18 06:51:30.850,,,0,4609,,Test Ranga HO UND,3,Test Ranga HO UND,12901,,1,0,,,2,,,,Claim AA01410,,1,,cc:4609,2018-07-18 06:51:13.944,,2018-07-18 06:51:13.944,,,,10003,8021,,2018-07-18 00:00:00.000,1000.0,2,,10001,,Test Ranga HO UND,14,,5428,1,,11154.0
,,,2018-07-18 09:06:19.588,,,0,4610,,Test Ranga HO Underlying File,3,Test Ranga HO Underlying File,12907,,1,0,,,2,,,,Claim AA01411,,1,,cc:4610,2018-07-18 09:05:39.020,,2018-07-18 09:05:39.020,,,,10003,8022,,2018-07-18 00:00:00.000,300.0,2,,10001,,Test Ranga HO Underlying File,14,,5433,1,,11156.0
,,,2018-07-18 09:13:49.489,,,0,4611,,Jack Baker,3,Jack Baker,12908,,2,0,,,2,,,,Claim AA01411,,1,,cc:4611,2018-07-18 09:13:31.227,,2018-07-18 09:13:31.227,,,,10003,8022,,2018-07-18 00:00:00.000,100.0,2,,10001,,Jack Baker,14,,5434,1,,11157.0
,,,2018-07-18 09:34:34.650,,,0,4612,,Jack Baker,3,Jack Baker,12909,,1,4612,,,3,,,,Claim AA01411,,1,,cc:4612,2018-07-18 09:33:45.436,,2018-07-18 09:33:45.436,,,,10003,8022,,2018-07-18 00:00:00.000,100.0,2,,10001,,Jack Baker,1,,5437,1,,11157.0
,,,2018-07-18 09:35:36.181,,,0,4613,,Test Ranga HO Underlying File,3,Test Ranga HO Underlying File,12910,,1,0,,,2,,,,Claim AA01411,,1,,cc:4613,2018-07-18 09:35:15.906,,2018-07-18 09:35:15.906,,,,10003,8022,,2018-07-18 00:00:00.000,100.0,2,,10001,,Test Ranga HO Underlying File,14,,5438,1,,11156.0
,,,2018-07-18 11:29:46.451,,,0,4614,,A Han Richard,3,A Han Richard,12925,,2,0,,,2,,,,Claim AA01413,,1,,cc:4614,2018-07-18 11:27:54.551,,2018-07-18 11:27:54.551,,,,10003,8024,,2018-07-18 00:00:00.000,500.0,2,,10001,,A Han Richard,14,,5445,1,,11166.0
,,,2018-07-18 11:36:55.217,,,0,4615,,B Jones Orlando,3,B Jones Orlando,12926,,2,0,,,2,,,,Claim AA01413,,1,,cc:4615,2018-07-18 11:36:19.368,,2018-07-18 11:36:19.368,,,,10003,8024,,2018-07-18 00:00:00.000,300.0,2,,10001,,B Jones Orlando,14,,5446,1,,11167.0
,,,2018-07-18 11:48:07.914,,,0,4616,,A Han Richard,3,A Han Richard,12927,,2,0,,,2,,,,Claim AA01413,,1,,cc:4616,2018-07-18 11:47:35.231,,2018-07-18 11:47:35.231,,,,10003,8024,,2018-07-18 00:00:00.000,300.0,2,,10001,,A Han Richard,14,,5449,1,,11166.0
,,,2018-07-19 07:34:34.789,,,0,4701,,Test Ranga HO Underlying File,3,Test Ranga HO Underlying File,13006,,1,0,,,2,,,,Claim AA01415,,1,,cc:4701,2018-07-19 07:31:47.649,,2018-07-19 07:31:47.649,,,,10003,8101,,2018-07-19 00:00:00.000,1000.0,2,,10001,,Test Ranga HO Underlying File,14,,5504,1,,11202.0
,,,2018-07-19 07:34:35.243,,,0,4702,,David Ogi,3,David Ogi,13007,,2,0,,,2,,,,Claim AA01415,,1,,cc:4702,2018-07-19 07:34:09.762,,2018-07-19 07:34:09.762,,,,10003,8101,,2018-07-19 00:00:00.000,200.0,2,,10001,,David Ogi,14,,5505,1,,11203.0
,,,2018-07-19 08:58:59.229,,,0,4703,,Test Ranga HO Underlying File,3,Test Ranga HO Underlying File,13008,,1,0,,,2,,,,Claim AA01415,,1,,cc:4703,2018-07-19 08:58:45.408,,2018-07-19 08:58:45.408,,,,10003,8101,,2018-07-19 00:00:00.000,500.0,2,,10001,,Test Ranga HO Underlying File,14,,5506,1,,11202.0
,,,2018-07-20 07:31:47.328,,,0,4801,,Test Ranga HO UND,3,Test Ranga HO UND,13201,,1,0,,,2,,,,Claim AA01334,,1,,cc:4801,2018-07-20 07:31:05.041,,2018-07-20 07:31:05.041,,,,10003,7935,,2018-07-20 00:00:00.000,500.0,2,,10001,,Test Ranga HO UND,14,,5601,1,,10881.0
,,,2018-07-20 12:28:06.493,,,0,4802,,Test Ranga IA ISO PPC,3,Test Ranga IA ISO PPC,13228,,2,0,,,3,,,,Claim AA01452,,1,,cc:4802,2018-07-20 11:19:08.479,,2018-07-20 11:19:08.479,,,,10003,8206,,2018-07-20 00:00:00.000,1500.0,2,,10001,,Test Ranga IA ISO PPC,11,Miss Apply of Cash,5604,1,,11416.0
,,,2018-07-20 12:30:53.994,,,0,4803,,Test Ranga IA ISO PPC,3,Test Ranga IA ISO PPC,13246,,1,0,,,2,,,,Claim AA01452,,1,,cc:4803,2018-07-20 12:30:38.428,,2018-07-20 12:30:38.428,,,,10003,8206,,2018-07-20 00:00:00.000,500.0,2,,10001,,Test Ranga IA ISO PPC,14,,5605,1,,11416.0
,,,2018-07-23 08:30:00.465,,,0,4804,,HO surcharge claims,3,HO surcharge claims,13291,,1,0,,10002.0,2,,,,Claim AA01457,,1,,cc:4804,2018-07-23 08:12:57.015,,2018-07-23 08:12:57.015,,,,10003,8219,,2018-07-23 00:00:00.000,100.0,2,,10001,,HO surcharge claims,14,,5608,1,,11459.0
,,,2018-07-23 12:14:25.692,,,0,4805,,Robert Banks,3,Robert Banks,13316,,1,0,,,2,,,,Claim AA01460,,1,,cc:4805,2018-07-23 12:14:11.704,,2018-07-23 12:14:11.704,,,,10003,8224,,2018-07-23 00:00:00.000,2500.0,2,,10001,,Robert Banks,14,,5611,1,,11477.0
,,,2018-07-23 14:29:56.360,,,0,4806,,Bruce baile,3,Bruce baile,13337,,1,0,,,2,,,,Claim AA01461,,1,,cc:4806,2018-07-23 14:29:28.358,,2018-07-23 14:29:28.358,,,,10003,8225,,2018-07-23 00:00:00.000,3000.0,2,,10001,,Bruce baile,14,,5616,1,,11482.0
,,,2018-07-23 14:33:28.234,,,0,4807,,Francis Babbage,3,Francis Babbage,13338,,2,0,,,2,,,,Claim AA01461,,1,,cc:4807,2018-07-23 14:32:33.673,,2018-07-23 14:32:33.673,,,,10003,8225,,2018-07-23 00:00:00.000,300.0,2,,10001,,Francis Babbage,14,,5619,1,,11482.0
,,,2018-07-23 14:33:28.489,,,0,4808,,Francis Babbage,3,Francis Babbage,13339,,2,0,,,2,,,,Claim AA01461,,1,,cc:4808,2018-07-23 14:33:09.812,,2018-07-23 14:33:09.812,,,,10003,8225,,2018-07-23 00:00:00.000,400.0,2,,10001,,Francis Babbage,14,,5620,1,,11482.0
,,,2018-07-24 08:00:00.839,,,0,4901,,Test Ranga HO Underlying File,3,Test Ranga HO Underlying File,13428,,1,0,,,2,,,,Claim AA01470,,1,,cc:4901,2018-07-24 07:59:54.037,,2018-07-24 07:59:54.037,,,,10003,8306,,2018-07-24 00:00:00.000,5000.0,2,,10001,,Test Ranga HO Underlying File,14,,5703,1,,11515.0
,,,2018-07-24 08:01:30.018,,,0,4902,,Test Ranga HO Underlying File,3,Test Ranga HO Underlying File,13429,,1,0,,,2,,,,Claim AA01470,,1,,cc:4902,2018-07-24 08:00:23.670,,2018-07-24 08:00:23.670,,,,10003,8306,,2018-07-24 00:00:00.000,500.0,2,,10001,,Test Ranga HO Underlying File,14,,5704,1,,11515.0
,,,2018-07-24 10:38:38.417,,,0,4903,,Test HO,3,Test HO,13435,,1,0,,,2,,,,Claim AA01472,,1,,cc:4903,2018-07-24 10:37:35.106,,2018-07-24 10:37:35.106,,,,10003,8307,,2018-07-24 00:00:00.000,2500.0,2,,10001,,Test HO,14,,5709,1,,11518.0
,,,2018-07-24 10:38:39.025,,,0,4904,,Test HO,3,Test HO,13436,,1,0,,,2,,,,Claim AA01472,,1,,cc:4904,2018-07-24 10:38:26.244,,2018-07-24 10:38:26.244,,,,10003,8307,,2018-07-24 00:00:00.000,1000.0,2,,10001,,Test HO,14,,5710,1,,11518.0
,,,2018-07-24 10:41:17.101,,,0,4905,,George Gallop,3,George Gallop,13437,,2,0,,,2,,,,Claim AA01472,,1,,cc:4905,2018-07-24 10:40:02.483,,2018-07-24 10:40:02.483,,,,10003,8307,,2018-07-24 00:00:00.000,500.0,2,,10001,,George Gallop,14,,5711,1,,11520.0
,,,2018-07-24 10:41:17.382,,,0,4906,,George Gallop,3,George Gallop,13438,,2,0,,,2,,,,Claim AA01472,,1,,cc:4906,2018-07-24 10:40:44.926,,2018-07-24 10:40:44.926,,,,10003,8307,,2018-07-24 00:00:00.000,1000.0,2,,10001,,George Gallop,14,,5712,1,,11520.0
,,,2018-07-25 13:52:56.104,,,0,5001,,Robert Banks,3,Robert Banks,13503,,4,0,,,3,,,,Claim AA01459,,1,,cc:5001,2018-07-25 07:40:58.811,,2018-07-25 07:40:58.811,,,,10003,8223,,2018-07-25 00:00:00.000,2500.0,2,,10001,,Robert Banks,14,,5801,1,,11697.0
,,,2018-07-26 15:20:20.836,,,0,5002,,WILLIAM BLACK,3,WILLIAM BLACK,13841,,1,0,,,2,,,,Claim AA01523,,1,,cc:5002,2018-07-26 15:20:09.225,,2018-07-26 15:20:09.225,,,,10003,8499,,2018-07-26 00:00:00.000,400.0,2,,10001,,WILLIAM BLACK,14,,5804,1,,11831.0
,,,2018-07-26 15:30:00.318,,,0,5003,,WILLIAM BLACK,3,WILLIAM BLACK,13842,,1,0,,,2,,,,Claim AA01523,,1,,cc:5003,2018-07-26 15:26:34.324,,2018-07-26 15:26:34.324,,,,10003,8499,,2018-07-26 00:00:00.000,200.0,2,,10001,,WILLIAM BLACK,14,,5806,1,,11831.0
,,,2018-07-27 12:59:46.396,,,0,5101,,New Third Party,3,New Third Party,13996,,2,0,,,2,,,,Claim AA01549,,1,,cc:5101,2018-07-27 12:34:03.271,,2018-07-27 12:34:03.271,,,,10003,8627,,2018-07-27 00:00:00.000,500.0,2,,10001,,New Third Party,14,,5902,1,,11964.0
,,,2018-07-30 09:57:02.113,,,0,5102,,John Miller,3,John Miller,14002,,2,0,,,3,,,,Claim AA01550,,1,,cc:5102,2018-07-27 12:56:04.790,,2018-07-27 12:56:04.790,,,,10003,8628,,2018-07-27 00:00:00.000,5000.0,2,,10001,,John Miller,14,,5905,1,,12143.0
,,,2018-07-27 12:59:47.149,,,0,5103,,New Third Party,3,New Third Party,14003,,2,0,,,2,,,,Claim AA01550,,1,,cc:5103,2018-07-27 12:58:47.823,,2018-07-27 12:58:47.823,,,,10003,8628,,2018-07-27 00:00:00.000,800.0,2,,10001,,New Third Party,14,,5906,1,,11971.0
,,,2018-07-27 14:32:25.707,,,0,5104,,Test HO,3,Test HO,14016,,1,0,,,2,,,,Claim AA01552,,1,,cc:5104,2018-07-27 14:30:22.396,,2018-07-27 14:30:22.396,,,,10003,8630,,2018-07-27 00:00:00.000,5000.0,2,,10001,,Test HO,14,,5910,1,,11979.0
,,,2018-07-27 14:32:26.056,,,0,5105,,Test HO,3,Test HO,14017,,1,0,,,2,,,,Claim AA01552,,1,,cc:5105,2018-07-27 14:30:51.793,,2018-07-27 14:30:51.793,,,,10003,8630,,2018-07-27 00:00:00.000,1000.0,2,,10001,,Test HO,14,,5911,1,,11979.0
,,,2018-07-27 14:32:26.318,,,0,5106,,Micheal George,3,Micheal George,14018,,2,0,,,2,,,,Claim AA01552,,1,,cc:5106,2018-07-27 14:31:18.388,,2018-07-27 14:31:18.388,,,,10003,8630,,2018-07-27 00:00:00.000,700.0,2,,10001,,Micheal George,14,,5912,1,,11980.0
,,,2018-07-30 09:57:02.113,,,0,5201,,John Guten,3,John Guten,14148,,3,0,,,3,,,,Claim AA01550,,1,,cc:5201,2018-07-30 09:39:01.531,,2018-07-30 09:39:01.531,,,,10003,8628,,2018-07-30 00:00:00.000,500.0,2,,10001,,John Guten,14,,6002,1,,11971.0
,,,2018-07-30 10:08:49.442,,,0,5202,,Micheal George,3,Micheal George,14154,,2,0,,,2,,,,Claim AA01552,,1,,cc:5202,2018-07-30 10:08:22.906,,2018-07-30 10:08:22.906,,,,10003,8630,,2018-07-30 00:00:00.000,500.0,2,,10001,,Micheal George,14,,6004,1,,11980.0
,,,2018-07-31 10:07:06.190,,,0,5301,,Test HO Und,3,Test HO Und,14335,,2,0,,,3,,,,Claim AA01307,,1,,cc:5301,2018-07-31 09:58:27.080,,2018-07-31 09:58:27.080,,,,10003,7807,,2018-07-31 00:00:00.000,1000.0,2,,10001,,Test HO Und,11,test,6103,1,,10652.0
,,,2018-07-31 10:02:37.505,,,0,5302,,Stepha*** Misch***,3,Stepha*** Misch***,14336,,2,0,,,2,,,,Claim AA01307,,1,,cc:5302,2018-07-31 10:02:06.098,,2018-07-31 10:02:06.098,,,,10003,7807,,2018-07-31 00:00:00.000,300.0,2,,10001,,Stepha*** Misch***,14,,6105,1,,10653.0
,,,2018-07-31 10:05:14.555,,,0,5303,,Test HO Und,3,Test HO Und,14337,,1,0,,,2,,,,Claim AA01307,,1,,cc:5303,2018-07-31 10:04:53.109,,2018-07-31 10:04:53.109,,,,10003,7807,,2018-07-31 00:00:00.000,500.0,2,,10001,,Test HO Und,14,,6106,1,,10652.0
,,,2018-07-31 10:10:12.031,,,0,5304,,Stepha*** Misch***,3,Stepha*** Misch***,14338,,2,0,,,2,,,,Claim AA01307,,1,,cc:5304,2018-07-31 10:09:29.172,,2018-07-31 10:09:29.172,,,,10003,7807,,2018-07-31 00:00:00.000,700.0,2,,10001,,Stepha*** Misch***,14,,6107,1,,10653.0
,,,2018-07-31 13:02:20.748,,,0,5305,,John Miller,3,John Miller,14357,,11,0,,,3,,,,Claim AA01584,,1,,cc:5305,2018-07-31 11:54:38.207,,2018-07-31 11:54:38.207,,,,10003,8916,,2018-07-31 00:00:00.000,5000.0,2,,10001,,John Miller,11,test,6111,1,,12380.0
,,,2018-07-31 13:02:20.748,,,0,5306,,John Miller,3,John Miller,14361,,10,0,,,3,,,,Claim AA01584,,1,,cc:5306,2018-07-31 11:58:03.106,,2018-07-31 11:58:03.106,,,,10003,8916,,2018-07-31 00:00:00.000,1000.0,2,,10001,,John Miller,14,,6112,1,,12380.0
,,,2018-07-31 20:34:58.835,,,0,5401,,Ama*** Arc***,3,Ama*** Arc***,14512,,1,0,,,2,,,,Claim AA01590,,1,,cc:5401,2018-07-31 20:33:14.670,,2018-07-31 20:33:14.670,,,,10003,9001,,2018-07-31 00:00:00.000,4000.0,2,,10001,,Ama*** Arc***,14,,6204,1,,12403.0
,,,2018-07-31 20:49:36.895,,,0,5402,,Ama*** Arc***,3,Ama*** Arc***,14513,,1,0,,,2,,,,Claim AA01590,,1,,cc:5402,2018-07-31 20:49:16.027,,2018-07-31 20:49:16.027,,,,10003,9001,,2018-07-31 00:00:00.000,200000.0,2,,10001,,Ama*** Arc***,14,,6206,1,,12403.0
,,,2018-08-02 06:28:02.280,,,0,5501,,Sheldon Cooper,3,Sheldon Cooper,14630,,2,0,,,3,,,,Claim AA01596,,1,,cc:5501,2018-08-02 06:25:22.194,,2018-08-02 06:25:22.194,,,,10003,9009,,2018-08-02 00:00:00.000,5000.0,2,,10001,,Sheldon Cooper,11,Misapplied Check,6305,1,,12421.0
,,,2018-08-02 06:30:14.311,,,0,5502,,Sheldon Cooper,3,Sheldon Cooper,14631,,1,0,,,2,,,,Claim AA01596,,1,,cc:5502,2018-08-02 06:30:05.029,,2018-08-02 06:30:05.029,,,,10003,9009,,2018-08-02 00:00:00.000,1000.0,2,,10001,,Sheldon Cooper,14,,6306,1,,12421.0
,,,2018-08-02 07:08:57.442,,,0,5503,,John Miller,3,John Miller,14635,,2,0,,,2,,,,Claim AA01596,,1,,cc:5503,2018-08-02 07:08:31.012,,2018-08-02 07:08:31.012,,,,10003,9009,,2018-08-02 00:00:00.000,500.0,2,,10001,,John Miller,14,,6307,1,,12422.0
,,,2018-08-02 08:09:31.403,,,0,5504,,John Miller,3,John Miller,14652,,2,0,,,2,,,,Claim AA01596,,1,,cc:5504,2018-08-02 08:09:13.909,,2018-08-02 08:09:13.909,,,,10003,9009,,2018-08-02 00:00:00.000,500.0,2,,10001,,John Miller,14,,6308,1,,12422.0
,,,2018-08-13 07:58:21.560,,,0,5505,,Sheldon Cooper,3,Sheldon Cooper,14661,,7,0,,,3,,,,Claim AA01603,,1,,cc:5505,2018-08-02 09:07:43.626,,2018-08-02 09:07:43.626,,,,10003,9112,,2018-08-02 00:00:00.000,3000.0,2,,10001,,Sheldon Cooper,11,Misapply,6314,1,,13413.0
,,,2018-08-13 07:58:21.560,,,0,5506,,Sheldon Cooper,3,Sheldon Cooper,14662,,6,0,,,3,,,,Claim AA01603,,1,,cc:5506,2018-08-02 09:10:05.862,,2018-08-02 09:10:05.862,,,,10003,9112,,2018-08-02 00:00:00.000,1200.0,2,,10001,,Sheldon Cooper,14,,6315,1,,13413.0
